OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
1,2016,NonResidential,Hotel,Mayflower park hotel,405 Olive way,98101.0,7,DOWNTOWN,47.6122,-122.33799,1927,12,1.0,88434,0,,60.0,81.69999695,84.30000305,182.5,189.0,7226362,7456910,2003882.0,3946027,1156514.25,12764.5293,1276453,249.98,2.83
2,2016,NonResidential,Hotel,Paramount Hotel,724 Pine street,98101.0,7,DOWNTOWN,47.61317,-122.33393,1996,11,1.0,103566,15064,,61.0,94.80000305,97.90000153,176.1000061,179.3999939,8387933,8664479,0.0,3242851,950425.1875,51450.81641,5145082,295.86,2.86
3,2016,NonResidential,Hotel,5673-The Westin Seattle,1900 5th Avenue,98101.0,7,DOWNTOWN,47.61393,-122.3381,1969,41,1.0,956110,196718,,43.0,96.0,97.69999695,241.8999939,244.1000061,72587024,73937112,21566554.0,49526664,14515435.0,14938.0,1493800,2089.28,2.19
5,2016,NonResidential,Hotel,HOTEL MAX,620 STEWART ST,98101.0,7,DOWNTOWN,47.61412,-122.33664,1926,10,1.0,61320,0,,56.0,110.8000031,113.3000031,216.1999969,224.0,6794584,6946800,2214446.25,2768924,811525.3125,18112.13086,1811213,286.43,4.67
8,2016,NonResidential,Hotel,WARWICK SEATTLE HOTEL (ID8),401 LENORA ST,98121.0,7,DOWNTOWN,47.61375,-122.34047,1980,18,1.0,175580,62000,,75.0,114.8000031,118.6999969,211.3999939,215.6000061,14172606,14656503,0.0,5368607,1573448.625,88039.98438,8803998,505.01,2.88
9,2016,Nonresidential COS,Other,West Precinct,810 Virginia St,98101.0,7,DOWNTOWN,47.61623,-122.33657,1999,2,1.0,97288,37198,,,136.1000061,141.6000061,316.2999878,320.5,12086616,12581712,0.0,7371434,2160443.75,47151.81641,4715182,301.81,3.1
10,2016,NonResidential,Hotel,Camlin,1619 9th Avenue,98101.0,7,DOWNTOWN,47.6139,-122.33283,1926,11,1.0,83008,0,,27.0,70.80000305,74.5,146.6000061,154.6999969,5758795,6062767,0.0,2811215,823919.875,29475.80078,2947580,176.14,2.12
11,2016,NonResidential,Other,Paramount Theatre,911 Pine St,98101.0,7,DOWNTOWN,47.61327,-122.33136,1926,8,1.0,102761,0,,,61.29999924,68.80000305,141.6999969,152.3000031,6298131,7067881,2276286.5,3636655,1065842.75,3851.890137,385189,221.51,2.16
12,2016,NonResidential,Hotel,311wh-Pioneer Square,612 2nd Ave,98104.0,7,DOWNTOWN,47.60294,-122.33263,1904,15,1.0,163984,0,,43.0,83.69999695,86.59999847,180.8999939,187.1999969,13723820,14194054,0.0,7297919,2138897.75,64259.0,6425900,392.16,2.39
13,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Lyon Building,607 - 3rd Ave.,98104.0,7,DOWNTOWN,47.60284,-122.33184,1910,6,1.0,63712,1496,,1.0,81.5,85.59999847,182.6999969,187.3999939,4573777,4807679,1039735.188,2532015,742091.1875,10020.25977,1002026,151.12,2.37
15,2016,NonResidential,Hotel,Hotel Monaco Seattle,1101 4th Avenue,98101.0,7,DOWNTOWN,47.60695,-122.33414,1969,11,1.0,153163,19279,,30.0,119.5999985,124.3000031,228.1999969,233.0,16016644,16646930,5237165.5,6187627,1813489.875,45918.5,4591850,691.26,4.51
16,2016,NonResidential,Hotel,5679-W Seattle,1112 Fourth Avenue,98101.0,7,DOWNTOWN,47.60713,-122.33323,1998,25,1.0,333176,61161,,36.0,80.0,80.40000153,199.0,199.3999939,26941110,27070114,5999360.5,18083049,5299838.5,28586.99805,2858700,740.97,2.22
17,2016,NonResidential,Hotel,Executive Pacific Plaza,400 Spring Street,98104.0,7,DOWNTOWN,47.60699,-122.33346,1928,9,1.0,65009,0,,48.0,101.5,97.80000305,153.6000061,149.8000031,6596057,6358719,1656352.5,1343000,393610.6875,35967.05078,3596705,328.23,5.05
18,2016,NonResidential,Hotel,Crowne Plaza Hotel Seattle,1113 6th Ave,98101.0,7,DOWNTOWN,47.60809,-122.33212,1980,33,1.0,315952,57600,,58.0,75.5,76.19999695,179.8999939,180.6999969,22325364,22524948,4337738.5,13904183,4075083.0,40834.39844,4083440,648.62,2.05
19,2016,NonResidential,Hotel,Hotel Vintage Seattle,1100 5th Avenue,98101.0,7,DOWNTOWN,47.60755,-122.33244,1922,11,1.0,92190,25200,,35.0,159.5,165.8999939,297.3999939,303.8999939,10750010,11179203,4870847.5,3832369,1123203.125,20467.93359,2046793,511.39,5.55
21,2016,Nonresidential COS,Other,The Seattle Public Library - Central Library,1000 Fourth Avenue,98154.0,7,DOWNTOWN,47.60649,-122.33297,2004,11,1.0,412000,57000,,,50.79999924,51.09999847,155.6000061,156.0,18588860,18706912,737559.5,17851297,5231916.0,0.0,0,181.38,0.44
22,2016,NonResidential,Other,Downtown Seattle YMCA,909 4th Avenue,98104.0,7,DOWNTOWN,47.60546,-122.33279,1930,6,1.0,103911,0,,,76.59999847,78.40000153,157.3999939,159.6000061,9956396,10192124,4592347.5,4453868,1305354.125,9101.799805,910180,433.86,4.18
23,2016,NonResidential,Hotel,Renaissance Seattle Hotel,515 Madison Street,98104.0,7,DOWNTOWN,47.60681,-122.33078,1983,28,1.0,416281,85000,,31.0,96.30000305,98.59999847,228.5,232.8000031,33556756,34351920,0.0,21225277,6220773.0,123314.75,12331475,802.89,1.93
24,2016,NonResidential,Mixed Use Property,The Rainier Club,820 4th Ave.,98104.0,7,DOWNTOWN,47.60515,-122.33159,1907,5,1.0,57452,0,,,132.3999939,137.1000061,280.7000122,285.0,7606084,7877219,1776201.875,3764791,1103397.125,20650.91211,2065091,273.02,4.75
25,2016,NonResidential,Hotel,Arctic Club Seattle,700 3rd Ave,98104.0,7,DOWNTOWN,47.60376,-122.33194,1916,10,1.0,104352,0,,39.0,97.30000305,97.30000305,225.5,225.5,10154608,10154608,3430862.0,5908370,1731644.125,8153.759766,815376,349.32,3.35
26,2016,NonResidential,Other,King County Courthouse,516 3RD AVE,98104.0,7,DOWNTOWN,47.60265,-122.33051,1916,10,1.0,540360,0,,76.0,83.69999695,87.5,182.6999969,186.6999969,44984468,47023088,0.0,24357833,7138872.5,206266.3125,20626631,1265.29,2.34
27,2016,NonResidential,Other,King County Correctional Facility,500 5TH AVE,98104.0,3,DOWNTOWN,47.60378,-122.32842,1985,19,1.0,385274,0,,,124.1999969,128.6000061,229.5,232.8999939,47859812,49539212,0.0,18257661,5351014.5,296021.5,29602150,1699.45,4.41
28,2016,SPS-District K-12,K-12 School,Graham Hill Elementary,5149 S. Graham St.,98118.0,2,SOUTHEAST,47.54576,-122.26853,1961,2,1.0,56228,0,,95.0,26.10000038,29.10000038,60.70000076,64.59999847,1539478,1713623,0.0,936955,274605.9063,6025.229004,602523,38.53,0.69
29,2016,NonResidential,Hotel,WATERTOWN HOTEL,4242 ROOSEVELT WAY NE,98105.0,4,NORTHEAST,47.65959,-122.31755,2001,6,1.0,88592,30586,,84.0,63.20000076,63.29999924,148.0,148.5,3663534,3673186,0.0,2266231,664194.375,13973.03027,1397303,90.01,1.02
30,2016,NonResidential,University,Main Campus Center,1000 Lenora St.,98121.0,7,DOWNTOWN,47.61816,-122.33629,1928,7,1.0,126593,0,,,90.69999695,97.5,173.0,180.0,11343686,12183313,0.0,4647474,1362096.75,66962.10938,6696211,388.04,3.07
31,2016,NonResidential,Other,Seattle Honda,1015 & 1017 Olive Way,98101.0,7,DOWNTOWN,47.615,-122.33081,1930,2,1.0,67224,0,,,19.5,19.5,61.20000076,61.20000076,1310236,1310236,0.0,1310236,384008.3125,0.0,0,9.13,0.14
32,2016,NonResidential,Hotel,Homewood Suites,1011 Pike ST,98101.0,7,EAST,47.61301,-122.32929,1991,8,1.0,158676,30301,,,45.5,46.29999924,58.0,58.79999924,5328051,5424942,0.0,572307,167733.5,47557.44922,4755745,256.57,1.62
33,2016,NonResidential,Hotel,Marriott Springhill Suites (33),1800 Yale Ave,98101.0,7,DOWNTOWN,47.61784,-122.32966,2001,10,1.0,171866,38281,,57.0,85.80000305,86.69999695,181.1000061,180.6000061,11061916,11171407,0.0,5610706,1644403.75,54512.09766,5451210,328.63,1.91
35,2016,NonResidential,Hotel,Hotel Five,2200 5th ave,98121.0,7,DOWNTOWN,47.61558,-122.34186,1978,5,1.0,68410,16200,,57.0,92.90000153,95.0,199.6999969,206.3000031,4456714,4557974,0.0,2346349,687675.625,21103.65039,2110365,128.44,1.88
36,2016,SPS-District K-12,K-12 School,Jane Addams Middle,11051 34th Ave. N.E.,98125.0,5,NORTH,47.70994,-122.29301,1949,2,1.0,160645,0,,75.0,41.29999924,47.5,68.09999847,75.69999695,6779173,7800349,0.0,1947601,570809.1875,48315.71875,4831572,270.18,1.68
38,2016,NonResidential,Small- and Mid-Sized Office,Good Shepherd Center,4649 Sunnyside Ave. N.,98070.0,4,LAKE UNION,47.6641,-122.33118,1906,3,1.0,87262,0,,,61.5,69.80000305,106.5,115.9000015,4145920,4703690,0.0,1352843,396495.6875,27930.77148,2793077,157.77,1.81
40,2016,NonResidential,Hotel,Silver Cloud University,5036 25th Ave NE,98105.0,4,NORTHEAST,47.66583,-122.29965,1994,4,1.0,81871,0,,29.0,81.5,82.19999695,162.5,164.8999939,6668568,6731281,0.0,3016399,884056.0,36521.69141,3652169,215.0,2.63
41,2016,NonResidential,Self-Storage Facility,08781-University Village,2746 Ne 45th St Suite 100,98105.0,4,NORTHEAST,47.66172,-122.29598,1955,2,1.0,110356,0,,,12.10000038,12.39999962,35.20000076,35.5,318364,326223,0.0,281265,82434.0,371.0,37100,3.93,0.04
43,2016,Campus,Mixed Use Property,Plant 2 Site,7755 E MARGINAL WAY S,98108.0,2,GREATER DUWAMISH,47.53493,-122.31788,1992,3,1.0,494835,0,,8.0,221.6999969,233.1000061,388.2000122,400.2999878,448385312,471613856,0.0,150476283,44102076.0,2979090.0,297909000,16870.98,34.09
46,2016,NonResidential,Warehouse,Seattle 11-13,3301 S NORFOLK ST,98118.0,2,GREATER DUWAMISH,47.51138,-122.28875,1961,2,3.0,714095,0,,,46.40000153,45.79999924,145.8999939,143.8000031,44731160,44110016,0.0,44731153,13109951.0,0.0,0,311.84,0.44
50,2016,SPS-District K-12,K-12 School,Lawton Elementary,4000 27th Ave. W.,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65671,-122.39047,1990,2,1.0,54986,0,2016,97.0,30.0,32.79999924,77.80000305,83.19999695,1650279,1802471,0.0,1217589,356855.0,4326.897461,432690,31.47,0.57
51,2016,SPS-District K-12,K-12 School,Eckstein Middle,3003 N.E. 75th St.,98115.0,4,NORTHEAST,47.68252,-122.29498,1950,2,1.0,175565,0,,88.0,35.0,40.09999847,55.0,60.40000153,6399127,7329817,0.0,1599684,468840.5,47994.43359,4799443,266.05,1.52
52,2016,NonResidential,Small- and Mid-Sized Office,SBC52,5305 Shilshole Ave NW,98107.0,6,BALLARD,47.66587,-122.38476,1961,2,1.0,94900,0,,57.0,65.19999695,68.90000153,163.0,165.8999939,6186461,6536359,0.0,4291585,1257791.75,18948.75977,1894876,130.56,1.38
53,2016,NonResidential,Small- and Mid-Sized Office,El Centro de la Raza,2524 16th Ave S,98144.0,2,GREATER DUWAMISH,47.58034,-122.31132,1900,2,1.0,52554,0,,83.0,50.09999847,53.5,108.6999969,112.3000031,2951331,3150635,0.0,1579749,462998.0,13715.82031,1371582,83.86,1.6
54,2016,NonResidential,K-12 School,Blanchet High School,8200 Wallingford Ave. N,98103.0,6,NORTHWEST,47.68891,-122.33553,1954,3,1.0,175015,0,,95.0,40.0,45.09999847,74.0,80.40000153,6994740,7886505,0.0,2679739,785386.6875,43150.00781,4315001,247.85,1.42
55,2016,NonResidential,Self-Storage Facility,Vine Street,11 Vine Street,98121.0,7,DOWNTOWN,47.61351,-122.35129,1911,3,1.0,70586,0,,,30.60000038,33.09999847,76.59999847,79.19999695,2158629,2331573,0.0,1500229,439691.9063,6584.0,658400,45.43,0.64
56,2016,NonResidential,Hotel,Seattle Hilton Hotel,1301 Sixth Ave,98101.0,7,DOWNTOWN,47.60946,-122.33337,1969,24,1.0,332210,205970,,67.0,46.40000153,46.40000153,121.8000031,121.8000031,16163194,16163194,0.0,12204406,3576906.75,39587.86719,3958787,295.33,0.89
57,2016,NonResidential,Large Office,5th and Pine,413 Pine Street,98101.0,7,DOWNTOWN,47.6113,-122.33659,1973,5,1.0,168115,0,2016,78.0,56.29999924,56.29999924,176.6000061,176.6000061,9536161,9536161,0.0,9536160,2794888.75,0.0,0,66.48,0.4
58,2016,NonResidential,Other,1525 4th Avenue,1525 4th Ave,98101.0,7,DOWNTOWN,47.61076,-122.33765,1920,2,1.0,57428,0,,,21.70000076,21.60000038,48.79999924,48.40000153,1247362,1239429,0.0,714939,209536.5938,5324.230469,532423,33.26,0.58
59,2016,NonResidential,Small- and Mid-Sized Office,Gibraltar Tower,1520 3rd Ave,98101.0,7,DOWNTOWN,47.61048,-122.33794,1910,8,1.0,59400,0,,14.0,85.40000153,88.30000305,398.7000122,412.2000122,5071974,5242479,0.0,5071973,1486510.375,0.0,0,35.36,0.6
60,2016,NonResidential,Mixed Use Property,Mann Building,1401 3rd Avenue,98101.0,7,DOWNTOWN,47.60886,-122.33744,1926,2,1.0,52549,0,,,286.3999939,299.0,485.2999878,495.5,15026196,15683742,0.0,4632459,1357696.125,103937.3672,10393737,584.31,11.12
62,2016,NonResidential,Hotel,Roosevelt Hotel,1531 7th Ave,98101.0,7,DOWNTOWN,47.61233,-122.33432,1930,20,1.0,98634,10043,,71.0,54.59999847,57.29999924,158.6000061,167.0,4841347,5078816,0.0,4290059,1257344.25,5512.879883,551288,59.19,0.6
63,2016,NonResidential,Hotel,Sheraton Seattle Hotel,1400 6th Avenue,98101.0,7,DOWNTOWN,47.61087,-122.33339,1982,34,1.0,994212,146694,,63.0,80.90000153,82.80000305,182.5,184.5,80469216,82318072,11598686.0,45545529,13348631.0,233249.9219,23324992,2451.58,2.47
65,2016,NonResidential,Hotel,Inn at the Market,86 Pine St,98101.0,7,DOWNTOWN,47.60997,-122.34138,1985,7,1.0,71150,0,,98.0,93.09999847,93.09999847,215.8999939,215.8999939,5348309,5348309,0.0,3243900,950732.8125,21044.08008,2104408,134.38,1.89
66,2016,NonResidential,Hotel,Moore Hotel INC,1926 2nd Ave,98101.0,7,DOWNTOWN,47.61155,-122.34114,1908,7,1.0,122810,0,,99.0,44.0,49.59999847,68.19999695,74.09999847,5401277,6088417,0.0,1293561,379121.0938,41077.16016,4107716,227.18,1.85
67,2016,NonResidential,Hotel,QUALITY INN,618 JOHN ST,98109.0,7,LAKE UNION,47.61986,-122.34413,1959,5,1.0,113173,42546,,86.0,74.80000305,76.90000153,165.6999969,172.1000061,5284343,5428403,0.0,2944680,863036.3125,23396.62891,2339663,144.79,1.28
68,2016,NonResidential,Hotel,Rainier Hospitality,211 Dexter Ave N,98109.0,7,LAKE UNION,47.62001,-122.34274,2000,7,1.0,150453,34735,2014,84.0,60.70000076,61.79999924,128.0,129.8000031,6715187,6835263,0.0,3396109,995342.5,33190.77734,3319078,199.95,1.33
69,2016,NonResidential,Hotel,Sequim Lodging Corp,226 Aurora Ave N,98109.0,7,LAKE UNION,47.62025,-122.34314,1997,6,1.0,116300,28200,,80.0,65.90000153,67.09999847,144.5,147.1000061,5827595,5941927,0.0,3188457,934483.3125,26391.38086,2639138,162.39,1.4
70,2016,NonResidential,Hotel,Homewood Suites by Hilton Seattle Downtonw,206 Western Ave West,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62023,-122.35951,1998,6,1.0,155602,36744,,81.0,43.90000153,44.0,107.4000015,107.5999985,6836900,6849826,0.0,4558937,1336148.125,22779.61914,2277962,152.76,0.98
73,2016,NonResidential,K-12 School,Seattle Hebrew Academy,1617 Interlaken Drive East,98136.0,3,EAST,47.63442,-122.30793,1911,3,1.0,56072,0,,76.0,57.70000076,67.80000305,81.09999847,92.69999695,3234787,3800842,0.0,551867,161743.0938,26829.20117,2682920,146.34,2.61
77,2016,NonResidential,Hotel,Comfort Suites Seattle Center,601 Roy St,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62519,-122.34456,1999,4,1.0,122942,44891,,94.0,68.40000153,69.0,136.6999969,138.6999969,5337334,5387530,0.0,2423730,710354.5,29136.03906,2913604,171.64,1.4
82,2016,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services,1700 E. Cherry St,98122.0,3,CENTRAL,47.60823,-122.30956,1962,2,1.0,54984,0,,71.0,61.40000153,66.0,139.6000061,144.5,3375211,3630147,0.0,1978230,579786.0,13969.80957,1396981,87.98,1.6
84,2016,NonResidential,Senior Care Community,PSSA - The Mount,4831 35th Ave SW,98126.0,1,SOUTHWEST,47.55837,-122.37751,1922,5,1.0,217603,0,,54.0,144.3999939,153.6999969,235.0,244.8000031,42792072,45547252,0.0,11824772,3465642.5,309673.0,30967300,1727.11,7.94
85,2016,NonResidential,Senior Care Community,Foss Home and Village,13023 Greenwood Ave. N,98133.0,5,NORTHWEST,47.72426,-122.35599,1970,2,1.0,93397,0,,1.0,175.6000061,181.6000061,311.5,320.0,16402563,16959754,0.0,5679498,1664565.75,107230.6406,10723064,609.1,6.52
86,2016,NonResidential,Hotel,SCCA - ALLIANCE HOUSE,207 Pontius Ave N,98109.0,7,LAKE UNION,47.61988,-122.33211,2008,6,1.0,84103,20732,,74.0,58.5,59.79999924,154.1999969,156.6999969,3706100,3787499,0.0,2812688,824351.625,8934.120117,893412,67.06,0.8
89,2016,NonResidential,Medical Office,Polyclinic North && South,1200 Harvard Ave,98122.0,3,EAST,47.61244,-122.3214,1965,3,0.0,179014,0,,48.0,93.30000305,92.30000305,213.3999939,210.3000031,16701055,16527711,0.0,9886484,2897562.75,68145.70313,6814570,430.84,2.41
95,2016,NonResidential,Hotel,Sorrento Hotel,900 Madison St.,98104.0,3,EAST,47.60898,-122.32693,1908,7,1.0,76631,0,,71.0,94.69999695,94.59999847,172.0,171.6999969,7258758,7250730,0.0,2660742,779819.0,45980.16016,4598016,262.75,3.43
96,2016,NonResidential,Mixed Use Property,Central Seattle,921 Terry Ave.,98104.0,3,EAST,47.60845,-122.32637,1983,6,1.0,99780,9341,,,204.5,207.3000031,505.7999878,504.2999878,15473117,15684371,5327802.5,10145313,2973421.25,0.0,0,481.97,4.83
98,2016,NonResidential,Retail Store,Firestone Store#012432,400 Westlake Ave N,98109.0,7,LAKE UNION,47.62237,-122.33805,1929,2,1.0,58320,0,,96.0,14.60000038,17.20000076,25.79999924,28.79999924,1049748,1243027,0.0,361803,106038.5,6879.452148,687945,39.06,0.67
100,2016,NonResidential,Large Office,City Place III - SEDO,551 Boren Ave. North,98109.0,7,LAKE UNION,47.62424,-122.33646,2010,5,1.0,316306,0,,96.0,48.0,48.40000153,144.0,144.3999939,13795954,13909270,0.0,12871091,3772301.0,9248.610352,924861,138.85,0.44
102,2016,NonResidential,Hotel,Residence Inn Seattle - Lake Union,800 Fairview Ave. N,98109.0,3,LAKE UNION,47.62642,-122.33325,1990,7,1.0,282863,44766,,37.0,82.5,85.59999847,184.0,189.1999969,19459304,20194606,0.0,10980652,3218245.0,84786.50781,8478651,526.85,1.86
103,2016,Nonresidential COS,Other,Key Arena,334 1st Ave. N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1962,1,1.0,389000,0,,,64.30000305,64.5,151.6000061,152.1000061,23658978,23736924,6093150.0,14419146,4226010.0,6886.799805,688680,607.41,1.56
104,2016,Nonresidential COS,Other,Bagley Wright Theatre,151 Mercer St.,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1962,1,1.0,91213,0,,,125.1999969,125.9000015,261.7000122,265.3999939,8141155,8181881,4120130.0,3754115,1100268.125,0.0,0,344.2,3.77
106,2016,Nonresidential COS,Other,Armory,305 Harrison St.,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1938,5,1.0,396085,0,,,75.19999695,76.30000305,138.1000061,140.0,20955026,21257836,9763690.0,7252325,2125534.75,0.0,0,804.2,2.03
107,2016,NonResidential,Large Office,City Place IV - SEDO,333 Boren Ave. N.,98109.0,7,LAKE UNION,47.62112,-122.33629,2010,12,1.0,571329,0,,91.0,63.40000153,64.19999695,174.1999969,176.3999939,39605888,40153432,0.0,32206199,9439097.0,73996.85156,7399685,617.52,1.08
110,2016,Nonresidential COS,Other,Exhibition Hall,225 Mercer St.,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1962,2,1.0,52000,0,,,52.40000153,51.59999847,110.4000015,109.5,2726369,2682242,1202380.0,1293349,379058.9063,0.0,0,101.83,1.96
111,2016,Nonresidential COS,Other,Mercer Arena,363 Mercer St.,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1928,1,1.0,60696,0,,,8.100000381,8.100000381,25.5,25.5,875943,875943,0.0,875943,256724.2969,0.0,0,6.11,0.1
112,2016,Nonresidential COS,Other,McCaw Hall,321 Mercer St.,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35143,1928,2,1.0,262048,0,,,70.0,70.30000305,171.1999969,175.1999969,20723248,20823520,5137220.0,13512686,3960341.75,0.0,0,490.73,1.87
113,2016,NonResidential,Small- and Mid-Sized Office,KCTS9,401 Mercer St,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62391,-122.34837,1986,2,0.0,66240,2352,,,74.90000153,75.40000153,235.1999969,236.6000061,4166306,4192107,0.0,4166305,1221074.25,0.0,0,29.04,0.44
114,2016,NonResidential,Large Office,Bill and Melinda Gates Foundation,500 5th Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62419,-122.34443,2010,6,1.0,920598,303707,,93.0,49.79999924,51.79999924,130.8000031,131.6000061,36667044,38105108,0.0,27597261,8088294.5,90697.79688,9069780,674.09,0.73
115,2016,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,221 1st Ave. W,98033.0,7,MAGNOLIA / QUEEN ANNE,47.62053,-122.35842,1970,4,1.0,76213,25930,,68.0,68.19999695,71.59999847,192.3999939,196.0,3476212,3647345,0.0,2944692,863039.875,5315.200195,531520,48.76,0.64
116,2016,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),425 queen anne ave N.,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62291,-122.35708,2002,6,1.0,96910,36934,,56.0,86.0,87.90000153,182.1999969,188.3999939,5155568,5274523,0.0,2637011,772863.625,25185.58008,2518558,152.14,1.57
117,2016,NonResidential,Hotel,UNIVERSITY INN,4140 ROOSEVELT WAY NE,98105.0,4,NORTHEAST,47.65772,-122.31756,1962,4,2.0,50017,0,,53.0,108.9000015,110.5,203.3000031,205.8000031,5448975,5528580,0.0,2128306,623770.6875,33206.69141,3320669,191.2,3.82
119,2016,NonResidential,K-12 School,St. Joseph K-8 School,700 18th Ave. E.,98112.0,3,EAST,47.62548,-122.30828,1923,3,1.0,67743,0,,34.0,39.09999847,44.79999924,82.30000305,89.30000305,2646879,3036464,0.0,1337786,392082.5938,13090.93066,1309093,78.85,1.16
120,2016,NonResidential,K-12 School,Holy Names Academy,728 21st Ave East,98112.0,3,EAST,47.62644,-122.30429,1908,6,1.0,194104,0,,100.0,32.0,37.09999847,54.0,60.09999847,6219841,7204080,0.0,1887893,553309.6875,43319.48828,4331949,243.23,1.25
121,2016,NonResidential,Small- and Mid-Sized Office,2100 Building,2100 24th Ave S,98144.0,3,SOUTHEAST,47.58408,-122.30125,2003,3,1.0,99433,35752,,63.0,76.90000153,78.19999695,241.5,245.6000061,4897760,4980737,0.0,4897760,1435451.25,0.0,0,34.14,0.34
125,2016,SPS-District K-12,K-12 School,Mercer International Middle,1600 Columbian Way S.,98108.0,2,GREATER DUWAMISH,47.56413,-122.31208,1957,1,1.0,130862,0,,61.0,48.0,54.29999924,85.59999847,93.5,6456026,7300977,0.0,2262820,663194.5,41932.06641,4193207,238.48,1.82
127,2016,SPS-District K-12,K-12 School,Orca K-8 School,5215 46th Ave. S.,98118.0,2,SOUTHEAST,47.55478,-122.27596,1989,3,1.0,59955,0,,93.0,27.20000076,29.20000076,78.69999695,83.0,1633399,1749171,0.0,1436416,420989.4063,1969.83252,196983,20.48,0.34
130,2016,SPS-District K-12,K-12 School,McClure Middle,1915 1st Ave. W.,98119.0,7,MAGNOLIA / QUEEN ANNE,47.63683,-122.35896,1964,2,1.0,93218,0,,86.0,31.0,34.5,65.90000153,70.80000305,2887392,3216155,0.0,1486758,435743.8125,14006.33984,1400634,84.75,0.91
131,2016,NonResidential,Other,Lakeview,1208 NE 64th st,98115.0,4,NORTHEAST,47.67524,-122.31534,1941,4,1.0,56521,0,,,129.6999969,129.8999939,407.3999939,408.0,6357632,6367210,0.0,6357631,1863315.125,0.0,0,44.32,0.78
132,2016,NonResidential,Other,Roosevelt Square,6417 Roosevelt Way NE # 18-28,98115.0,4,NORTHEAST,47.67559,-122.31769,1929,2,1.0,206934,0,,,35.70000076,36.79999924,72.59999847,72.90000153,4253577,4384625,0.0,2001103,586489.8125,22524.74023,2252474,133.58,0.65
136,2016,NonResidential,Hotel,Holiday Inn Express North Seattle Shoreline,14115 Aurora Ave N,98133.0,5,NORTHWEST,47.73141,-122.3458,2001,4,1.0,51390,0,,89.0,70.30000305,70.40000153,130.6999969,130.8999939,3611538,3616214,0.0,1398289,409815.0,22132.49023,2213249,127.29,2.48
137,2016,SPS-District K-12,K-12 School,Broadview-Thomson K-8,13052 Greenwood Ave. N.,98133.0,5,NORTHWEST,47.72463,-122.35315,1963,2,1.0,131013,0,,88.0,29.5,32.5,59.09999847,62.90000153,3894584,4290831,0.0,1775488,520365.6875,21190.9668,2119097,124.92,0.95
138,2016,SPS-District K-12,K-12 School,Ingraham High,1819 N. 135th St.,98133.0,5,NORTHWEST,47.7257,-122.33684,1959,1,1.0,245587,0,,92.0,47.90000153,52.40000153,83.69999695,89.09999847,11765682,12870916,0.0,3926011,1150648.125,78396.69531,7839670,443.73,1.81
139,2016,NonResidential,Hotel,7066-Seattle-Northgate,13300 Stone Avenue N,98133.0,5,NORTHWEST,47.72551,-122.3423,2002,3,1.0,69138,0,,78.0,45.90000153,47.09999847,101.5999985,104.6999969,3242458,3323400,0.0,1802889,528396.6875,14395.68164,1439568,89.02,1.29
144,2016,NonResidential,Hotel,Alexis Hotel,1007 First Ave.,98104.0,7,DOWNTOWN,47.6048,-122.3368,1904,5,1.0,190980,0,,98.0,34.09999847,34.09999847,84.0,84.0,6505995,6505995,0.0,4402910,1290419.25,21030.83984,2103084,142.39,0.75
145,2016,Nonresidential COS,Other,Benaroya Hall,200 University Street,98111.0,7,DOWNTOWN,47.60804,-122.3367,1998,6,1.0,284100,0,,,77.19999695,78.40000153,192.5,192.0,14641502,14881950,4311136.0,9803021,2873101.25,5273.430176,527343,429.12,1.51
147,2016,NonResidential,Hospital,Swedish Ballard,5300 Tallman Ave NW,98107.0,6,BALLARD,47.66737,-122.37956,1954,5,4.0,285333,0,,14.0,225.0,157.3000031,479.5,251.8000031,68090728,47602720,0.0,35237205,10327434.0,328535.125,32853512,1990.5,6.98
